,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn,tenure_group,Probability_of_Churn,customerID
6090,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,0,5,0,61 - 72,0.893326830570998,9625-QNLUX
6091,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,0,1,1,25 - 36,0.6196378569837783,3097-NQYSN
6092,Female,1,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,0,0,0,61 - 72,0.0001755681198697,4024-CSNBY
6093,Female,0,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,0,0,0,61 - 72,0.0002726987951055,7110-BDTWG
6094,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,0,0,0,13 - 24,0.0603964483630893,7493-GVFIO
6095,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,0,0,0,1 - 12,0.1191835450562654,0690-SRQID
6096,Female,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,0,4,1,49 - 60,0.50621646992286,9605-WGJVW
6097,Male,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,0,1,1,1 - 12,0.7377307128200097,9114-DPSIA
6098,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,0,0,0,1 - 12,0.2281605619013354,4700-UBQMV
6099,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,0,0,0,13 - 24,0.2146147439605403,7711-GQBZC
6100,Female,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,0,0,0,1 - 12,0.5561637840255567,3565-UNOCC
6101,Female,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,0,0,0,13 - 24,0.1487897677571067,4627-MIHJH
6102,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,0,0,0,37 - 48,0.1976178666977572,9795-NREXC
6103,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,0,0,0,61 - 72,0.0012990756989638,8573-CGOCC
6104,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,0,0,0,13 - 24,0.5318339562380404,7356-AYNJP
6105,Male,0,No,No,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,0,0,0,1 - 12,0.4119735133906917,9249-FXSCK
6106,Female,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,0,0,0,61 - 72,3.892730379109123e-05,5493-SDRDQ
6107,Female,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,0,0,0,37 - 48,0.0045281624423248,6286-SUUWT
6108,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,0,0,0,61 - 72,0.0087233473648189,4819-HJPIW
6109,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,0,1,0,61 - 72,0.0008354058811189,8654-DHAOW
6110,Female,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,0,0,0,13 - 24,0.0260537843588448,5438-QMDDL
6111,Male,0,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,0,0,0,1 - 12,0.3921105327873917,9812-GHVRI
6112,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,0,0,0,1 - 12,0.016488847598373,5553-AOINX
6113,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,0,0,0,13 - 24,0.0211172966791146,1228-ZLNBX
6114,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,0,0,0,61 - 72,0.001426883251303,4226-KKDON
6115,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,0,0,0,49 - 60,0.0009534304526569,3831-YCPUO
6116,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,0,2,1,13 - 24,0.9648576331135928,7445-WMRBW
6117,Male,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,0,1,1,13 - 24,0.707221284949461,3308-DGHKL
6118,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,0,0,0,49 - 60,0.000799198436738,9924-JPRMC
6119,Female,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,3,0,0,13 - 24,0.6296397469626582,0080-EMYVY
6120,Male,0,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,0,3,0,49 - 60,0.879510699666659,6218-KNUBD
6121,Female,0,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,0,0,0,49 - 60,0.0005343577159197,7337-CINUD
6122,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,0,4,1,37 - 48,0.9853351114827582,7609-NRNCA
6123,Female,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,1,3,0,61 - 72,0.5830826142572282,0623-EJQEG
6124,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0,0,0,1 - 12,0.5717661121344201,7153-CHRBV
6125,Male,1,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,0,0,0,1 - 12,0.3496433772908101,0871-URUWO
6126,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,0,0,0,61 - 72,5.124207302783661e-05,9190-MFJLN
6127,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,0,0,0,37 - 48,0.0048921086577821,6198-PNNSZ
6128,Female,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,0,0,1,1 - 12,0.1405578107007681,3317-VLGQT
6129,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,3,0,0,61 - 72,0.0057334388198532,4132-POCZS
6130,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,0,0,1 - 12,0.1176755092789232,5614-DNZCE
6131,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,0,0,0,1 - 12,0.250702302021801,1095-JUDTC
6132,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,4,5,1,49 - 60,0.983392048674632,3896-RCYYE
6133,Female,0,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,1,0,1,37 - 48,0.2539775401458581,9638-JIQYA
6134,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,0,0,0,49 - 60,0.0100910620270191,3258-SANFR
6135,Male,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,0,0,0,13 - 24,0.1594876700041462,3726-TBHQT
6136,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,5,0,0,61 - 72,0.0001251011599771,3190-ITQXP
6137,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,0,2,1,25 - 36,0.9110505474689086,0870-VEMYL
6138,Female,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,1,1,0,37 - 48,0.0252262554529638,4833-QTJNO
6139,Female,0,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,0,0,0,61 - 72,0.0010650270120777,3039-MJSLN
6140,Female,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,0,0,0,1 - 12,0.2005355680564467,0178-CIIKR
6141,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,0,0,0,25 - 36,0.2391664816547541,5385-SUIRI
6142,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,3,0,1,1 - 12,0.8388113336469815,3982-XWFZQ
6143,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,0,1,1,13 - 24,0.7168248393574841,5774-QPLTF
6144,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0,0,0,49 - 60,0.0051807890688959,2322-VCZHZ
6145,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,0,0,0,61 - 72,0.0002053309125167,5010-IPEAQ
6146,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,0,0,1,1 - 12,0.1658373513559753,4009-ALQFH
6147,Female,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0,0,0,25 - 36,0.2221682959289003,6383-ZTSIW
6148,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,0,0,1,1 - 12,0.2205581314899289,8990-YOZLV
6149,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,0,0,0,1 - 12,0.4057505538970924,3069-SSVSN
6150,Female,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,0,0,0,1 - 12,0.0314797190327971,5222-IMUKT
6151,Female,0,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,0,0,0,25 - 36,0.0038367921170394,3627-FCRDW
6152,Male,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,0,0,0,1 - 12,0.612844998335862,7562-GSUHK
6153,Female,1,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,0,0,0,49 - 60,0.0044385208170679,6685-XSHHU
6154,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,0,1,0,13 - 24,0.8666528161616921,8901-UPRHR
6155,Male,1,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,0,0,0,37 - 48,0.0007121869900858,4903-UYAVB
6156,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,0,0,0,1 - 12,0.9119446975994676,0118-JPNOY
6157,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,0,3,1,25 - 36,0.9407169167092286,6776-TLWOI
6158,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,0,0,37 - 48,0.0145022813514631,3845-FXCYS
6159,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,0,0,1,1 - 12,0.9249965008378987,5857-XRECV
6160,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,0,0,1,1 - 12,0.6565752473953784,0725-CXOTM
6161,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,0,0,0,1 - 12,0.1906001248590289,4343-EJVQB
6162,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,0,1,0,49 - 60,0.088681557721653,9000-PLFUZ
6163,Male,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,0,0,1,1 - 12,0.8610871496856912,3427-GGZZI
6164,Male,1,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,0,1,0,25 - 36,0.3092032439912002,7779-ORAEL
6165,Male,0,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,3,0,1,1 - 12,0.6026758503728061,0644-OQMDK
6166,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,0,0,0,25 - 36,0.0116253868189513,4077-CROMM
6167,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,0,0,1,37 - 48,0.2996185636204218,3154-CFSZG
6168,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,4,0,1,1 - 12,0.5193029739465419,2868-MZAGQ
6169,Female,1,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,0,0,0,49 - 60,0.0129005942038956,4847-QNOKA
6170,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,0,1,1,1 - 12,0.9753783733706404,2220-IAHLS
6171,Female,1,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,0,3,0,61 - 72,0.23527456709421,1658-XUHBX
6172,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,0,0,0,61 - 72,0.0033324038135352,6379-RXJRQ
6173,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,0,0,0,61 - 72,1.6765240093475743e-05,2378-HTWFW
6174,Male,0,Yes,Yes,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,0,0,0,37 - 48,0.0060429007457824,8650-RHRKE
6175,Male,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0,0,0,37 - 48,0.1488393881299671,4377-VDHYI
6176,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,0,0,0,49 - 60,0.0061872403521724,0475-RIJEP
6177,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,0,5,1,37 - 48,0.875653162966195,1260-TTRXI
6178,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,5,0,0,1 - 12,0.0182698353180894,3719-TDVQB
6179,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,0,0,0,13 - 24,0.0809283727764524,6328-ZPBGN
6180,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,0,0,0,61 - 72,3.6059117309680695e-05,0201-MIBOL
6181,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,0,0,1,1 - 12,0.8731330640623421,4937-QPZPO
6182,Female,1,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,0,0,0,37 - 48,0.1094327438279235,2925-VDZHY
6183,Female,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,0,0,0,13 - 24,0.5512683616938071,6981-TDRFT
6184,Female,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,0,0,0,13 - 24,0.0995025225611307,3413-CSSTH
6185,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,0,0,0,61 - 72,0.0018041487937103,8033-VCZGH
6186,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,0,0,1,1 - 12,0.9159811811029808,4789-KWMXN
6187,Male,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,0,0,0,61 - 72,0.0003688232838837,0224-NIJLP
6188,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,0,0,1,13 - 24,0.1096567975155271,7542-CYDDM
6189,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,0,0,0,25 - 36,0.0068071462031285,4718-WXBGI
6190,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,0,4,1,37 - 48,0.9917490635538538,2867-UIMSS
6191,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,5,0,0,49 - 60,0.002636412318598,8495-PRWFH
6192,Female,1,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,0,0,0,1 - 12,0.6187630618367462,0439-IFYUN
6193,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,0,4,1,13 - 24,0.6466949213030807,5716-LIBJC
6194,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,0,0,0,61 - 72,0.0001559651592084,2868-LLSKM
6195,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,4,0,0,13 - 24,0.3318928576748962,8111-RKSPX
6196,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,0,6,1,37 - 48,0.9993356822029622,2988-QRAJY
6197,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,0,3,0,49 - 60,0.7377611839809468,1585-MQSSU
6198,Male,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,0,4,1,37 - 48,0.966799675367488,0071-NDAFP
6199,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,0,0,0,61 - 72,0.0002847846406232,2856-NNASM
6200,Male,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,0,0,0,25 - 36,0.0814305539940506,7328-ZJAJO
6201,Female,0,No,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,0,0,0,25 - 36,0.0100723759142823,6458-CYIDZ
6202,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,0,0,1,1 - 12,0.7477123252961237,8559-CIZFV
6203,Male,0,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,0,0,0,13 - 24,0.0411958539045862,1090-PYKCI
6204,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,3,0,0,13 - 24,0.0069859147439536,3058-WQDRE
6205,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,3,0,0,37 - 48,0.0124206796223446,7547-EKNFS
6206,Female,1,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,0,0,1,1 - 12,0.9088112552880392,2279-AXJJK
6207,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,5,0,0,49 - 60,0.0001424654842268,6769-DYBQN
6208,Male,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,0,0,0,61 - 72,0.0012894938907291,0909-SELIE
6209,Female,0,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,0,0,0,61 - 72,0.0004889091642739,3417-TSCIC
6210,Female,1,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,0,0,1,1 - 12,0.682578819157477,1042-HFUCW
6211,Male,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,0,0,0,1 - 12,0.0031235812561291,4439-JMPMT
6212,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,0,0,0,25 - 36,0.0265787433820772,6537-OTKMY
6213,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,0,0,0,61 - 72,0.0117983001308727,8999-EXMNO
6214,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,0,0,1,1 - 12,0.8110636897324193,6725-TPKJO
6215,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,4,0,0,49 - 60,0.0030296086345021,2446-BEGGB
6216,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,0,0,0,61 - 72,8.685149714871968e-05,7162-WPHPM
